ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Last Inspection Date,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm)
SOAD16763,Lyndrassia,No,Flood Risk Reduction,Earth,10.93,0.633,86300.0,2003.0,,0.04925,335.57454,Uncontrolled,28/10/2003,3.0,,High,Not Rated,,0.1136,26.9,796.7,
SOAD18145,Lyndrassia,No,Flood Risk Reduction,Earth,10.027,0.16,22404.0,2004.0,,0.00788,181.10372,Uncontrolled,01/11/2004,5.0,,Low,Not Rated,,0.0363,30.2,12.1,
SOAD18165,Lyndrassia,Yes,Recreation,Earth,17.018,0.19,80000.0,1971.0,,0.06107,0.0,Uncontrolled,30/10/2019,5.0,7.79,Low,Satisfactory,21/12/2007,0.0509,7.9,413.2,9.0
SOAD18471,Lyndrassia,No,Fish and Wildlife Pond,Earth,8.501,0.2,13474.0,1974.0,,0.02364,279.64545,Uncontrolled,,0.0,,Low,Not Rated,,0.0806,11.1,22.4,
SOAD18933,Lyndrassia,No,Recreation,Earth,10.055,,0.0,1967.0,,0.0591,482.05549,,,0.0,28.54,Low,Not Rated,,0.0512,7.9,283.0,5.8
SOAD19239,Lyndrassia,No,Debris Control,Earth,7.257,,0.0,1978.0,,0.08668,2050.7333,,,0.0,0.0,Low,Not Rated,,0.0717,39.6,721.4,
SOAD19411,Lyndrassia,No,Flood Risk Reduction,Earth,6.679,0.183,9700.0,1988.0,,0.10638,2024.1004,Uncontrolled,,0.0,,Low,Not Rated,,0.0972,37.1,12.0,
SOAD19556,Lyndrassia,No,Irrigation,Earth,8.907,0.107,0.0,1962.0,,0.0,0.0,,,0.0,35.49,Low,Not Available,,0.0756,37.1,78.0,8.5
SOAD20138,Lyndrassia,No,Grade Stabilization,Earth,7.142,0.027,1418.0,1975.0,,0.02561,703.10856,Uncontrolled,,0.0,,Low,Not Rated,,0.0778,35.5,16.0,
SOAD00156,Lyndrassia,No,Recreation,Earth,5.955,,0.0,,,0.10047,4042.87422,,,0.0,4.83,High,Not Rated,,0.0897,25.2,488.3,5.2
SOAD00166,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.302,,0.0,1960.0,,0.08668,1619.2803199999998,,,0.0,31.1,Low,Not Rated,,0.1133,32.3,214.2,
SOAD01258,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,13.686,0.183,,1950.0,,,,,,,25.95,Low,,,0.1132,16.6,107.0,
SOAD01348,Lyndrassia,No,Debris Control,Earth,9.368,,0.0,1969.0,,0.06895,1395.56396,,,0.0,6.58,Low,Not Rated,,0.1131,38.2,326.8,
SOAD01765,Lyndrassia,Yes,Irrigation,Earth,4.39,0.033,,1950.0,,0.09456,332.91125,,,,20.05,Low,,,0.0628,26.2,221.7,12.9
SOAD02180,Lyndrassia,No,Grade Stabilization,Earth,7.475,0.16,11593.0,1973.0,,0.02561,138.49108,Uncontrolled,,0.0,,Low,Not Rated,,0.0933,16.7,12.5,
SOAD02292,Lyndrassia,No,Recreation,Earth,5.299,,0.0,1970.0,,0.11623,628.53644,,,0.0,0.0,Low,Not Rated,,0.1075,32.4,169.8,3.1
SOAD02804,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.528,0.6,,1958.0,,,,,,,20.53,Low,,,0.121,21.4,438.2,
SOAD03906,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.132,0.067,,1967.0,,,23.96961,Uncontrolled,,,21.59,Low,,,0.0555,15.5,466.3,
SOAD05489,Lyndrassia,No,Recreation,Earth,6.702,,0.0,1964.0,,0.06304,7478.51832,,,0.0,1.61,Low,Not Rated,,0.0799,36.9,695.0,7.0
SOAD05494,Lyndrassia,No,,Earth,11.493,,0.0,1990.0,,0.08471,1637.92335,,,0.0,0.0,Low,Not Rated,,0.0982,46.2,748.6,
SOAD07857,Lyndrassia,No,Irrigation,Earth,4.857,,0.0,1969.0,,0.12017,1563.35123,,,0.0,4.97,Low,Not Rated,,0.0993,25.5,155.9,31.5
SOAD08195,Lyndrassia,No,Irrigation,Earth,8.742,,0.0,1964.0,,0.06698,1243.75643,,,0.0,45.62,Low,Not Rated,,0.0813,37.7,231.9,31.0
SOAD10121,Lyndrassia,No,Debris Control,Earth,9.015,,0.0,1973.0,,0.06698,1816.36378,,,0.0,0.0,High,Not Rated,,0.12,42.6,496.6,
SOAD10177,Lyndrassia,Yes,Irrigation,Earth,11.796,0.05,,1952.0,,,26.6329,,,,49.03,Low,,,0.0885,9.7,156.3,24.6
SOAD10244,Lyndrassia,No,Flood Risk Reduction,Earth,8.749,0.212,21590.0,2001.0,,0.01773,181.10372,Uncontrolled,01/11/2001,1.0,,Low,Not Rated,,0.0915,30.2,13.4,
SOAD10248,Lyndrassia,No,Flood Risk Reduction,Earth,7.943,0.15,15010.0,1988.0,,0.05713,2847.05701,Uncontrolled,,0.0,,Low,Not Rated,,0.109,45.0,22.3,
SOAD14408,Lyndrassia,Yes,Irrigation,Earth,4.229,0.067,,1940.0,,,173.11385,,,,46.47,Low,,,0.0894,23.8,90.6,12.6
SOAD14784,Lyndrassia,No,Flood Risk Reduction,Earth,13.166,0.157,19101.0,2000.0,,0.0985,2932.28229,Uncontrolled,01/11/2000,0.0,,Low,Not Rated,,0.0909,37.0,16.0,
SOAD15100,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.74,0.14,,1945.0,,,,,,,4.88,Low,,,0.1022,5.7,544.6,
SOAD15751,Lyndrassia,No,Flood Risk Reduction,Earth,11.555,0.19,22085.0,2006.0,,0.04137,1070.64258,Uncontrolled,,0.0,,Low,Not Rated,,0.0842,6.1,17.6,
SOAD17727,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.485,,0.0,1965.0,,0.06107,444.76943,,,0.0,5.05,Low,Not Rated,,0.0717,27.8,181.5,
SOAD18981,Lyndrassia,No,Debris Control,Earth,7.147,,0.0,1964.0,,0.08274,756.37436,,,0.0,1.56,Low,Not Rated,,0.0656,20.5,241.0,
SOAD19358,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.318,0.042,,1952.0,,,,,,,48.21,Low,,,0.0818,9.3,65.0,
SOAD20649,Lyndrassia,No,Recreation,Earth,6.908,,0.0,1969.0,,0.08077,356.88086,,05/12/1980,0.0,0.0,High,Not Rated,,0.1324,24.0,780.4,8.0
SOAD00396,Lyndrassia,No,Grade Stabilization,Earth,10.787,0.32,16015.0,1977.0,,0.00788,375.52389,Uncontrolled,,0.0,,Low,Not Rated,,0.0757,7.9,14.2,
SOAD00625,Lyndrassia,Yes,Water Supply,Earth,16.421,0.162,0.0,1991.0,1989,0.04925,0.0,Uncontrolled,15/06/2022,2.0,1.61,High,Satisfactory,21/12/2007,0.1059,45.7,429.0,37.2
SOAD00776,Lyndrassia,No,Recreation,Earth,7.166,,0.0,1967.0,,0.08668,5001.65862,,,0.0,0.0,Low,Not Rated,,0.0914,23.1,238.8,8.8
SOAD00850,Lyndrassia,No,Other,Earth,8.842,,0.0,1953.0,,0.06895,974.76414,,,0.0,9.56,Low,Not Rated,,0.1138,47.1,200.0,
SOAD01073,Lyndrassia,No,Flood Risk Reduction,Earth,11.241,0.683,111000.0,2003.0,,0.05319,1475.46266,Uncontrolled,28/10/2003,3.0,,High,Not Rated,,0.124,28.6,591.0,
SOAD02070,Lyndrassia,No,Fish and Wildlife Pond,Earth,12.452,0.16,17074.0,1992.0,,0.03349,239.6961,Uncontrolled,,0.0,,Low,Not Rated,,0.0758,36.9,14.6,
SOAD07109,Lyndrassia,No,Grade Stabilization,Earth,10.204,0.2,16795.0,1968.0,,0.03546,215.72649,Uncontrolled,,0.0,,Low,Not Rated,,0.079,4.8,14.8,
SOAD07203,Lyndrassia,Yes,Recreation,Earth,13.911,0.18,60000.0,1953.0,1986,0.05713,0.0,Uncontrolled,18/05/2021,3.0,0.0,High,Satisfactory,21/12/2007,0.0908,39.5,376.0,6.6
SOAD08161,Lyndrassia,No,Recreation,Earth,10.196,,0.0,1962.0,,0.0591,428.78969,,,0.0,14.13,Low,Not Rated,,0.0712,32.0,215.3,3.4
SOAD08302,Lyndrassia,No,Flood Risk Reduction,Earth,9.208,0.173,15334.0,2007.0,,0.02561,1930.88525,Uncontrolled,,0.0,,Low,Not Rated,,0.1098,44.0,23.4,
SOAD08953,Lyndrassia,Yes,Irrigation,Earth,7.009,0.283,,1960.0,,0.0925899999999999,,,,,44.22,Low,,,0.0885,8.1,144.8,22.4
SOAD09250,Lyndrassia,No,Other,Earth,8.692,,0.0,1963.0,,0.07092,1075.96916,,,0.0,45.76,Low,Not Rated,,0.1188,30.7,155.0,
SOAD09494,Lyndrassia,No,Grade Stabilization,Earth,10.416,0.148,15182.0,1963.0,,0.16154,2149.27503,Uncontrolled,,0.0,,Low,Not Rated,,0.0935,36.4,14.3,
SOAD09825,Lyndrassia,No,Recreation,Earth,7.013,,0.0,,,0.08668,455.42259,,,0.0,0.0,High,Not Rated,,0.0825,24.7,411.3,5.9
SOAD11181,Lyndrassia,No,Grade Stabilization,Earth,7.465,0.267,15374.0,1979.0,,0.01773,284.97203,Uncontrolled,,0.0,,Low,Not Rated,,0.1199,12.1,22.8,
SOAD13295,Lyndrassia,No,Grade Stabilization,Earth,12.222,0.126,23380.0,1972.0,,0.03349,1408.88041,Uncontrolled,,0.0,,Low,Not Rated,,0.0971,17.8,6.0,
SOAD14840,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.926,,0.0,1934.0,,0.08668,1811.0372,,,0.0,19.66,Low,Not Rated,,0.0887,11.6,422.5,
SOAD14888,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.102,,0.0,1968.0,,0.06698,1033.35652,,,0.0,4.97,High,Not Rated,,0.1057,34.3,599.1,
SOAD14923,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.521,,0.0,1977.0,,0.07092,1430.18673,,,0.0,49.99,Low,Not Rated,,0.0701,10.3,196.3,
SOAD15325,Lyndrassia,No,Recreation,Rockfill,10.883,,0.0,1965.0,,0.05516,2383.64455,,,0.0,41.5,High,Not Rated,,0.1017,23.0,202.0,3.3
SOAD15577,Lyndrassia,Yes,Flood Risk Reduction,Earth,12.328,0.2,50700.0,1965.0,,0.14972,18.64303,Uncontrolled,24/02/2021,5.0,11.65,Low,Satisfactory,19/12/2007,0.0433,15.4,409.5,
SOAD15697,Lyndrassia,No,Grade Stabilization,Earth,10.458,0.105,13824.0,1962.0,,0.11229,1174.51089,Uncontrolled,04/06/1980,0.0,,High,Not Rated,,0.1439,36.9,739.6,
SOAD16009,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.427,0.233,,1966.0,,,10.65316,,,,37.23,Low,,,0.081,9.8,81.5,
SOAD16330,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.404,0.067,,1960.0,,,,,,,13.08,Low,,,0.086,21.8,314.4,
SOAD16983,Lyndrassia,No,Recreation,Earth,7.983,,0.0,1969.0,,0.07683,474.06562,,,0.0,21.87,Low,Not Rated,,0.1142,13.2,235.3,8.3
SOAD17945,Lyndrassia,Yes,Flood Risk Reduction,Earth,12.125,0.143,10000.0,1966.0,,0.0,15.97974,Uncontrolled,01/04/2020,5.0,0.0,High,Satisfactory,30/12/2020,0.0614,31.1,574.5,
SOAD18555,Lyndrassia,No,Other,Earth,7.147,,0.0,,,0.08471,2900.32281,,,0.0,11.7,Low,Not Rated,,0.1113,21.6,325.2,
SOAD19036,Lyndrassia,No,,Gravity,10.218,0.111,10544.0,2003.0,,0.11623,,Uncontrolled,24/07/2020,5.0,0.0,Low,Poor,24/07/2020,0.0835,33.1,123.6,
SOAD19469,Lyndrassia,Yes,Irrigation,Earth,7.846,0.042,,1952.0,,,,,,,79.63,Low,,,0.1074,10.2,84.5,30.6
SOAD19622,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.082,,0.0,1970.0,,0.06501,1182.50076,,,0.0,0.0,Low,Not Rated,,0.1258,21.0,655.4,
SOAD20050,Lyndrassia,No,Recreation,Earth,7.689,,0.0,1980.0,,0.07683,1784.4043,,02/12/1980,0.0,0.0,High,Not Rated,,0.1221,9.2,564.7,5.9
SOAD00922,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.389,0.075,,1931.0,,,10.65316,Uncontrolled,,,34.64,Low,,,0.1062,14.4,207.1,
SOAD01061,Lyndrassia,No,Fish and Wildlife Pond,Earth,6.016,0.529,13700.0,1976.0,,0.06107,2053.39659,Uncontrolled,,0.0,,Low,Not Rated,,0.1184,35.2,12.7,
SOAD02643,Lyndrassia,No,Recreation,Earth,3.367,,0.0,1952.0,,0.16745,1885.60932,,,0.0,10.02,Low,Not Rated,,0.0634,19.1,242.8,4.2
SOAD03345,Lyndrassia,No,Flood Risk Reduction,Earth,8.799,0.17,18981.0,2006.0,,0.07683,2519.47234,Uncontrolled,,0.0,,Low,Not Rated,,0.1025,43.3,8.1,
SOAD05958,Lyndrassia,No,Grade Stabilization,Earth,7.919,0.167,9215.0,1966.0,,0.04334,1611.29045,Uncontrolled,,0.0,,Low,Not Rated,,0.1157,6.1,20.4,
SOAD05990,Lyndrassia,Yes,Irrigation,Earth,7.043,0.1,,1962.0,,,,,,,11.28,Low,,,0.0965,21.5,328.8,44.4
SOAD07404,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.491,0.167,,1940.0,,,10.65316,,,,23.09,Low,,,0.0825,14.1,184.1,
SOAD07769,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,12.795,0.1,,1960.0,,,,,,,86.66,Low,,,0.0668,11.3,217.3,
SOAD08894,Lyndrassia,No,Irrigation,Earth,8.341,,0.0,1915.0,,0.06501,3387.70488,,,0.0,1.64,Low,Not Rated,,0.082,29.7,495.8,22.9
SOAD09109,Lyndrassia,Yes,Irrigation,Earth,7.179,0.2,,1945.0,,,,,,,69.25,Low,,,0.0886,15.2,171.2,43.9
SOAD10395,Lyndrassia,Yes,Irrigation,Earth,14.523,0.083,,,,,29.29619,,,,48.58,Significant,,,0.1709,218.2,170.6,13.3
SOAD10554,Lyndrassia,No,Irrigation,Earth,11.26,,0.0,1966.0,,0.05122,271.65558,,,0.0,0.0,Low,Not Rated,,0.0855,32.8,359.3,26.3
SOAD11103,Lyndrassia,No,Recreation,Earth,6.759,,0.0,1969.0,,0.08274,1046.67297,,,0.0,0.0,Low,Not Rated,,0.0603,36.0,815.3,5.6
SOAD11277,Lyndrassia,No,Other,Earth,7.328,,0.0,1970.0,,0.08274,1494.10569,,,0.0,26.08,High,Not Rated,,0.0887,45.0,221.3,
SOAD11597,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.295,0.093,,1938.0,,,,,,,57.22,Low,,,0.0826,9.2,140.7,
SOAD11845,Lyndrassia,No,Recreation,Rockfill,6.677,,0.0,1924.0,,0.08077,367.53402,,,0.0,0.0,Low,Not Rated,,0.0604,16.1,245.3,6.7
SOAD12459,Lyndrassia,No,Recreation,Earth,8.746,,0.0,1970.0,,0.06501,673.81237,,,0.0,10.14,High,Not Rated,,0.1485,6.4,125.1,6.6
SOAD14028,Lyndrassia,No,Recreation,Earth,11.521,,0.0,1961.0,,0.04925,1166.52102,,31/10/1978,0.0,14.77,High,Not Rated,,0.1155,35.7,131.3,9.5
SOAD14288,Lyndrassia,No,Grade Stabilization,Earth,7.622,0.203,19500.0,1958.0,,0.0591,1528.72846,Uncontrolled,,0.0,,Low,Not Rated,,0.1109,41.5,11.4,
SOAD14312,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.458,,0.0,1969.0,,0.06895,1510.08543,Uncontrolled,,0.0,,Low,Not Rated,,0.1134,15.8,21.1,
SOAD15476,Lyndrassia,No,Irrigation,Earth,9.869,0.166,15482.0,1977.0,,0.0394,1294.35894,Uncontrolled,,0.0,,Low,Not Rated,,0.127,7.2,19.3,38.5
SOAD16128,Lyndrassia,No,Flood Risk Reduction,Earth,10.549,0.162,22160.0,2006.0,,0.04334,1273.05262,Uncontrolled,,0.0,,Low,Not Rated,,0.1162,9.2,15.7,
SOAD17096,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.172,0.05,,1949.0,,,,,,,20.21,Low,,,0.0955,13.0,107.5,
SOAD17476,Lyndrassia,No,Grade Stabilization,Earth,9.202,0.167,15881.0,1972.0,,0.06895,1313.00197,Uncontrolled,,0.0,,Low,Not Rated,,0.0755,14.6,15.1,
SOAD17799,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.467,0.1,,1950.0,,,23.96961,,,,13.87,Low,,,0.0925,14.6,402.9,
SOAD17950,Lyndrassia,Yes,Recreation,Earth,15.291,0.2,,,,0.06895,0.0,Uncontrolled,14/02/2022,3.0,4.94,High,Satisfactory,01/04/2010,0.0718,15.7,332.5,6.9
SOAD17960,Lyndrassia,No,Fish and Wildlife Pond,Earth,7.375,0.25,10550.0,1960.0,,0.03349,985.4173,Uncontrolled,,0.0,,Low,Not Rated,,0.0994,45.1,21.9,
SOAD18054,Lyndrassia,No,Other,Earth,8.71,,0.0,,,0.06501,846.92622,,,0.0,0.0,High,Not Rated,,0.1053,29.1,161.1,
SOAD18560,Lyndrassia,No,Recreation,Earth,9.028,,0.0,,,0.06501,519.34155,,,0.0,5.02,High,Not Rated,,0.0977,21.1,414.8,7.1
SOAD00210,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.26,,0.0,1971.0,,0.06501,729.74146,,,0.0,7.77,High,Not Rated,,0.1376,45.3,403.3,
SOAD00881,Lyndrassia,No,Flood Risk Reduction,Earth,11.124,0.14,17706.0,2001.0,,0.03349,1488.77911,Uncontrolled,01/11/2001,1.0,,Low,Not Rated,,0.116,19.2,12.8,
SOAD01120,Lyndrassia,No,Recreation,Earth,8.465,,0.0,1976.0,,0.06501,660.49592,,,0.0,34.8,High,Not Rated,,0.1324,28.8,200.7,9.3
SOAD01968,Lyndrassia,No,Fish and Wildlife Pond,Earth,7.306,0.089,10601.0,1995.0,,0.05122,402.15679,Uncontrolled,21/01/1981,0.0,,Low,Not Rated,,0.0828,8.9,6.7,
SOAD02843,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.904,0.098,,1960.0,,,45.27593,Uncontrolled,,,47.0,Low,,,0.0731,8.6,169.1,
SOAD04625,Lyndrassia,No,Flood Risk Reduction,Earth,7.77,0.21,16850.0,1999.0,,0.01379,175.77714,Uncontrolled,01/11/2000,1.0,,Low,Not Rated,,0.0906,13.6,21.9,
SOAD05255,Lyndrassia,Yes,Other,,4.701,,0.0,,,,0.0,,,5.0,,High,Not Rated,,0.1206,552.5,765.2,
SOAD05409,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.043,0.05,,1938.0,,,,Uncontrolled,,,18.44,Low,,,0.0993,13.5,260.7,
SOAD05961,Lyndrassia,No,Recreation,Earth,8.57,,0.0,,,0.06304,332.91125,,,0.0,0.0,High,Not Rated,,0.093,30.8,424.0,3.9
SOAD05967,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.325,0.1,,1939.0,,,10.65316,Uncontrolled,,,20.08,Low,,,0.1188,18.0,136.1,
SOAD06602,Lyndrassia,No,Recreation,Earth,10.983,,0.0,,,0.05516,1920.23209,,,0.0,22.25,Low,Not Rated,,0.1065,29.2,381.5,3.2
SOAD06615,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.053,,0.0,1930.0,,0.06501,364.87073,,,0.0,26.56,Low,Not Rated,,0.0969,23.6,241.3,
SOAD06697,Lyndrassia,No,Flood Risk Reduction,Earth,10.314,0.18,20137.0,2000.0,,0.06698,2372.99139,Uncontrolled,01/11/2000,0.0,,Low,Not Rated,,0.0717,7.7,20.6,
SOAD06849,Lyndrassia,No,Flood Risk Reduction,Earth,11.704,0.19,23816.0,2001.0,,0.08077,2879.01649,Uncontrolled,25/09/2001,0.0,,Low,Not Rated,,0.112,24.7,6.3,
SOAD07421,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.11,0.22,,1959.0,,,,,,,79.39,Low,,,0.0597,20.4,166.9,
SOAD07522,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.107,,0.0,1992.0,,0.1379,,,,0.0,0.0,Low,Not Rated,,0.0887,31.2,840.8,
SOAD07853,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.066,0.1,,1955.0,,,,,,,0.0,Low,,,0.107,14.2,415.5,
SOAD08653,Lyndrassia,No,Flood Risk Reduction,Earth,12.021,0.187,17413.0,1995.0,,0.00788,191.75688,Uncontrolled,06/10/1999,1.0,,Low,Not Rated,,0.0938,5.4,12.9,
SOAD08815,Lyndrassia,No,Recreation,Earth,6.911,,0.0,1955.0,,0.08668,2077.3662,,,0.0,0.0,Low,Not Rated,,0.0964,34.7,551.1,5.3
SOAD09040,Lyndrassia,No,Fish and Wildlife Pond,Earth,7.486,0.145,6928.0,1966.0,,0.00788,143.81766,Uncontrolled,,0.0,,Low,Not Rated,,0.0996,38.7,19.4,
SOAD11052,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.894,0.167,,1959.0,,,,,,,9.48,Low,,,0.0913,9.2,360.8,
SOAD11245,Lyndrassia,No,Recreation,Earth,8.967,,0.0,1950.0,,0.06501,1720.48534,,,0.0,42.36,High,Not Rated,,0.1303,10.6,222.9,9.1
SOAD12329,Lyndrassia,Yes,Irrigation,Earth,6.118,0.446,,1976.0,,,,,01/10/1980,,45.52,Low,,,0.0998,8.5,197.6,45.5
SOAD13212,Lyndrassia,No,Recreation,Earth,10.475,,0.0,,,0.0591,199.74675,,,0.0,0.0,Low,Not Rated,,0.0747,5.2,200.2,7.7
SOAD13432,Lyndrassia,No,Recreation,Earth,8.815,,0.0,1973.0,,0.06895,2335.70533,,,0.0,13.45,High,Not Rated,,0.1335,31.7,332.8,9.2
SOAD13471,Lyndrassia,Yes,Irrigation,Earth,6.962,0.073,,1958.0,,,29.29619,,,,38.17,Low,,,0.0921,10.8,216.1,27.6
SOAD14103,Lyndrassia,No,Flood Risk Reduction,Earth,8.723,,0.0,,,0.06304,4687.3904,,,0.0,18.0,Low,Not Rated,,0.0595,46.5,134.0,
SOAD15490,Lyndrassia,No,Flood Risk Reduction,Earth,9.839,0.16,19000.0,2005.0,,0.04137,1608.62716,Uncontrolled,,0.0,,Low,Not Rated,,0.0802,13.1,21.0,
SOAD15555,Lyndrassia,No,Flood Risk Reduction,Earth,12.816,0.22,35515.0,2010.0,,0.02561,1020.04007,Uncontrolled,,0.0,,Low,Not Rated,,0.0722,19.6,20.0,
SOAD16693,Lyndrassia,No,Recreation,Earth,9.009,,0.0,1977.0,,0.06895,2197.21425,,,0.0,0.0,High,Not Rated,,0.0913,40.8,443.5,8.3
SOAD16777,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.641,0.083,,1968.0,,,,Uncontrolled,,,54.61,Low,,,0.067,22.7,86.2,
SOAD17724,Lyndrassia,No,Flood Risk Reduction,Earth,9.187,0.227,24380.0,2004.0,,0.05713,508.68839,Uncontrolled,01/11/2004,1.0,,Low,Not Rated,,0.1041,43.1,15.8,
SOAD17884,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.665,0.154,,1961.0,,,,,,,74.42,Low,,,0.052,15.0,63.6,
SOAD18267,Lyndrassia,No,Recreation,Earth,7.083,,0.0,1961.0,,0.08668,735.06804,,,0.0,0.0,Low,Not Rated,,0.0989,32.8,750.8,4.8
SOAD19680,Lyndrassia,No,Recreation,Earth,10.541,,0.0,1956.0,,0.05713,1795.05746,,05/09/1978,0.0,9.36,High,Not Rated,,0.1308,32.6,471.6,4.1
SOAD20569,Lyndrassia,Yes,Recreation,Earth,13.842,0.117,25000.0,1962.0,,0.06895,0.0,Uncontrolled,30/04/2020,5.0,6.4,Low,Satisfactory,21/12/2007,0.0365,7.1,292.5,7.0
SOAD00870,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.48,,0.0,,,0.06501,1123.90838,,,0.0,37.54,High,Not Rated,,0.0862,24.4,54.6,
SOAD01939,Lyndrassia,Yes,Irrigation,Earth,9.226,0.175,,1953.0,,,,,,,45.63,Low,,,0.0694,21.7,80.9,32.2
SOAD02398,Lyndrassia,No,Flood Risk Reduction,Earth,11.668,0.22,17615.0,2001.0,,0.06501,2772.48489,Uncontrolled,,1.0,,Low,Not Rated,,0.0569,9.3,15.0,
SOAD02934,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.14,0.092,,1955.0,,,,,,,39.95,Low,,,0.1099,20.5,123.2,
SOAD03155,Lyndrassia,No,Flood Risk Reduction,Earth,9.715,0.223,20345.0,2004.0,,0.05319,1813.70049,Uncontrolled,01/11/2004,1.0,,Low,Not Rated,,0.0768,13.8,12.7,
SOAD03497,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.008,0.075,,1949.0,,,,,,,43.78,Low,,,0.0766,12.3,170.4,
SOAD03648,Lyndrassia,No,Irrigation,Earth,8.48,,0.0,1975.0,,0.06501,1190.49063,,,0.0,16.49,High,Not Rated,,0.1279,18.4,348.0,6.2
SOAD04224,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.545,,0.0,1964.0,,0.06895,348.89099,,,0.0,0.0,High,Not Rated,,0.0976,11.2,524.3,
SOAD04947,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.356,0.2,,1945.0,,,,,,,3.07,Low,,,0.1094,14.4,774.1,
SOAD05757,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,3.582,0.05,,1960.0,,,,,,,152.57,Low,,,0.089,20.1,132.3,
SOAD06045,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.652,,0.0,1966.0,,0.06895,471.40233,,,0.0,0.0,Low,Not Rated,,0.1018,23.7,237.8,
SOAD06382,Lyndrassia,No,Flood Risk Reduction,Earth,13.869,0.172,22690.0,2010.0,,0.05713,2378.31797,Uncontrolled,,0.0,,Low,Not Rated,,0.1003,25.8,10.7,
SOAD06600,Lyndrassia,No,Flood Risk Reduction,Earth,8.896,0.208,15864.0,1976.0,,0.0197,458.08588,Uncontrolled,,0.0,,Low,Not Rated,,0.0714,41.2,8.8,
SOAD07578,Lyndrassia,No,Grade Stabilization,Earth,8.231,0.167,13864.0,1975.0,,0.09653,1779.07772,Uncontrolled,,0.0,,Low,Not Rated,,0.0859,35.1,7.2,
SOAD09491,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Gravity,9.782,0.269,38851.0,1965.0,1965,0.20685,5.32658,Uncontrolled,24/10/2017,5.0,91.01,Low,Poor,24/10/2017,0.0917,29.5,162.9,
SOAD09575,Lyndrassia,No,Grade Stabilization,Earth,5.999,0.234,10210.0,1996.0,,0.03349,988.08059,Uncontrolled,,0.0,,Low,Not Rated,,0.0613,14.3,23.7,
